Artist,Popularity,Count,Genre
Ornella Vanoni,47,8,pop
Orquesta Casablanca,0,2,pop
Ottawan,36,2,pop
Otto Knows,68,2,pop
Oumou Sangaré,31,4,pop
Our Lady Peace,47.5,16,pop
Out,15,2,pop
Owl City,58.35714286,14,pop
Ozuna,44.78703704,108,pop
P!nk,61.25396825,63,pop
P. Susheela,8.259259259,54,pop
PARTYNEXTDOOR,66.57142857,28,pop
PJ Harvey,45.48717949,39,pop
PKCZ(R),35,1,pop
PLVTINUM,63,1,pop
PRETTYMUCH,50.66666667,6,pop
PSY,71,2,pop
PXNDX,69,2,pop
Pablo Abraira,43,4,pop
Pablo Alborán,69,3,pop
Pablo Ruiz,51.66666667,6,pop
Pain,18,4,pop
Painbastard,6,2,pop
Palaphol,4,3,pop
Pale Saints,46,4,pop
Palito Ortega,37,16,pop
Palmy,3.666666667,6,pop
Paloma San Basilio,29,16,pop
Palpitation,1,2,pop
Panadda Ruangwut,0,2,pop
Panda Bear,63,2,pop
Pandora,49.76470588,17,pop
Panic,10,1,pop
Panic! At The Disco,58.53278689,122,pop
Panjabi MC,59,2,pop
Pankaj Udhas,51,1,pop
Paolo Conte,54.5,4,pop
Papa Wemba,22,2,pop
Paper Lace,51,2,pop
Parachute,58.6,10,pop
Paradisio,58,4,pop
Paramore,57.63157895,76,pop
Paris Hilton,53.33333333,3,pop
Parmalee,61.33333333,3,pop
Parry Gripp,58,2,pop
Parson James,73,2,pop
Party Favor,58,2,pop
Passenger,66,4,pop
Passengers,50,1,pop
Passion Pit,60.4,10,pop
Pastor Lopez,58,2,pop
Pastor Troy,48,7,pop
Pat Benatar,35.84090909,88,pop
Pat Boone,25.78947368,76,pop
Patoranking,5,2,pop
Patrick Aurelle,0,3,pop
Patrick Bruel,56,4,pop
Patrick Fiori,52,1,pop
Patrick Watson,67.5,4,pop
Patti Page,24.6875,96,pop
Patti Smith,38.19354839,62,pop
Patty Griffin,44.33333333,12,pop
Patty Pravo,41,6,pop
Patty Smyth,49.14285714,7,pop
Paul Anka,35.9375,64,pop
Paul Carrack,10,184,pop
Paul Davis,36.77272727,22,pop
Paul Kelly,37,4,pop
Paul Revere & The Raiders,31.8,15,pop
Paul Schwartz,33,2,pop
Paul Wall,52.7,10,pop
Paul Weller,57,6,pop
Paul Westerberg,40.33333333,6,pop
Paul Young,51.44444444,18,pop
Paula Abdul,41.81818182,22,pop
Paula Cole,49,6,pop
Paula DeAnda,51,2,pop
Paula Tsui,35,8,pop
Paulina Rubio,59.375,16,pop
Pavement,41.9,40,pop
Peach Pit,67,4,pop
Peach Tree Rascals,80,2,pop
Peck Palitchoke,2.75,8,pop
Peggy Lee,21.62650602,332,pop
Peggy March,16.66666667,6,pop
Peking Duk,18,1,pop
Penelope Scott,72.66666667,6,pop
Penguin Cafe Orchestra,36.77777778,18,pop
Pennywise,42.73333333,30,pop
Peppermint Rainbow,24,2,pop
Percy P,52,1,pop
Percy Sledge,28.38709677,62,pop
Perry Como,35.84545455,110,pop
Peruz,2,2,pop
Pet Shop Boys,40.92753623,69,pop
Pete Droge,35,2,pop
Pete Shelley,38.5,4,pop
Pete Townshend,31.10810811,37,pop
Pete Yorn,10,2,pop
Peter And Gordon,40,2,pop
Peter Bjorn and John,55,4,pop
Peter Bradley Adams,48,2,pop
Peter Cetera,46.86363636,22,pop
Peter Corp Dyrendal,2,2,pop
Peter Gabriel,28.98275862,116,pop
Peter Maffay,54,2,pop
Peter Manos,69,2,pop
Peter Murphy,41.16666667,12,pop
Peter Schilling,42.33333333,6,pop
"Peter, Paul and Mary",28.12676056,142,pop
Petey Pablo,52.66666667,9,pop
Petra,28.33333333,24,pop
Petre Alexandru,0.2666666667,30,pop
Petula Clark,44.2,10,pop
Phantogram,54,8,pop
Pharrell Williams,44.5,56,pop
Phil Chang,46,2,pop
Phil Coulter,25,2,pop
Phil Oakey,62,1,pop
Phil Spector,43,1,pop
Phillip Phillips,63,6,pop
Phoebe Bridgers,67.77777778,18,pop
Phoebe Ryan,35.5,4,pop
Phoenix,49.125,16,pop
Phora,63.33333333,6,pop
Phosphorescent,55.5,4,pop
Pia Mia,64.33333333,3,pop
Pierce The Veil,55.375,40,pop
Pierre Bachelet,51,2,pop
Pimpinela,44,29,pop
Pinback,46.25,8,pop
Pink Sweat$,75.66666667,6,pop
Pino Daniele,9.376623377,77,pop
Piso 21,81,3,pop
Pitbull,56.17910448,67,pop
Pitsa Papadopoulou,34,2,pop
Placebo,41.88888889,18,pop
Plain White T's,60.83333333,12,pop
Plastic Bertrand,60,2,pop
Plavi Orkestar,40,2,pop
PlayRadioPlay!,3,4,pop
Playahitty,27.75,8,pop
Playme,4,8,pop
Pleasure,38.5,4,pop
Pleasure P,51.66666667,6,pop
Plies,56.86666667,15,pop
Plácido Domingo,22.28571429,21,pop
PnB Rock,66.36842105,19,pop
Poco,27.76470588,34,pop
Poe,35.33333333,6,pop
Polvo,33,2,pop
Pomplamoose,60,2,pop
pop,37,2,pop
pop,0,2,pop
pop,48.33333333,3,pop
PornoGraffitti,48.5,4,pop
Porter,0,2,pop
Porter Robinson,40.66666667,12,pop
Postino,0.5,4,pop
Povel Ramel,6.5,4,pop
Pradeep Kumar,3,12,pop
Prakash,0,5,pop
Pramote Vilepana,1,2,pop
Praw Kanitkul,2,2,pop
Prefab Sprout,39.43478261,23,pop
Preslava,1,2,pop
Presnyakov V.P.,0.07142857143,28,pop
Pressure,53,2,pop
Pretenders,34.52,75,pop
Pretty Ricky,53.42857143,14,pop
Primal Scream,36,12,pop
Primary,1,2,pop
Primitive Radio Gods,55,2,pop
Prince,35.0046729,214,pop
Prince Royce,55.48275862,29,pop
Princess,39,2,pop
Princess Chelsea,59,2,pop
Priscilla Ahn,54,2,pop
Priscilla Chan,41.14285714,14,pop
Prljavo Kazaliste,40,2,pop
Problem,54,5,pop
Procol Harum,31.375,16,pop
Project Pat,45,30,pop
Promise Land,0,2,pop
Prøphêt,0,4,pop
Pseudo Echo,32,4,pop
Psychic TV,36.6,10,pop
Public Image Ltd.,29,19,pop
Pugh Rogefeldt,29.5,4,pop
Pulp,54.44444444,18,pop
Punchline,40,1,pop
Puri,0,2,pop
Purity Ring,57,2,pop
Push,6.555555556,9,pop
Pusha T,61.38461538,13,pop
Pussycat,39.66666667,12,pop
Pylon,28,4,pop
Pérez Prado,16.34042553,47,pop
Q,10,2,pop
QUE.,51,2,pop
Quadeca,25,2,pop
Quality Control,68,4,pop
Quando Rondo,63,4,pop
Quarterflash,38,8,pop
Quavo,63.025,40,pop
Queen Latifah,43.2,10,pop
Queen Naija,65,8,pop
Queen Pen,56,6,pop
Quietdrive,45,2,pop
Quinn XCII,63.82608696,23,pop
R. Stevie Moore,36.33333333,6,pop
R.E.M.,31.14285714,364,pop
R3HAB,68,2,pop
RAC,54,1,pop
RADWIMPS,66,2,pop
RANI,74.5,4,pop
RAYE,80,3,pop
RBD,64.83333333,12,pop
REI AMI,76,2,pop
RINI,69,2,pop
RKCB,64,2,pop
RL Grime,73,1,pop
ROLE MODEL,71,2,pop
ROZES,70.5,4,pop
Ra,55,2,pop
Ra Ra Riot,4,2,pop
Rachel Platten,72.5,4,pop
Rachid Taha,44,2,pop
Racoon,9,2,pop
Radical Face,71,4,pop
Radio B,0,1,pop
Radio Futura,52.4,10,pop
Rae Sremmurd,67.21052632,19,pop
RaeLynn,61.5,4,pop
Ragazzi,50,2,pop
Rah Digga,44.33333333,3,pop
Rah Rah,0,1,pop
Raheem DeVaughn,45,4,pop
Raimonds Pauls,0,2,pop
Ralph McTell,59,2,pop
Ramesh,0,5,pop
Ramón Orlando,55,2,pop
Randy Crawford,31.86666667,30,pop
Randy Van Horne Singers,9,2,pop
Rani,1.5,6,pop
Ranjith Govind,0,2,pop
Raquel Rastenni,0,6,pop
Rascal Flatts,53.54098361,61,pop
Rasheeda,48,1,pop
Raspberries,37,10,pop
Rasputina,35,2,pop
Raul Di Blasio,48.375,8,pop
Raulin Rodriguez,45.5,24,pop
Raulin Rosendo,49,2,pop
Rauw Alejandro,59.53333333,15,pop
Raven & Kreyn,0,2,pop
Raven-Symon¿,46,2,pop
Ray J,59.66666667,6,pop
Ray LaMontagne,57.13333333,15,pop
Ray Stevens,33.44444444,18,pop
Raymond Scott,11.28571429,49,pop
Rayvon,52.33333333,9,pop
Raúl Abril y Su Orquesta,0,4,pop
Rea Garvey,10,2,pop
Real Estate,50,4,pop
Real Friends,55,2,pop
Real Life,25,14,pop
Real McCoy,51.66666667,6,pop
Rebel Souljahz,49,4,pop
Red Cell,0,4,pop
Red Rockers,34,2,pop
Red Velvet,71,8,pop
Redd Kross,29,2,pop
Reddy,7,1,pop
Rednex,63.5,4,pop
Reel Big Fish,43.9,20,pop
Regard,84.66666667,3,pop
Regina,21.2,10,pop
Regina Spektor,53,16,pop
Regine Velasquez,52.66666667,6,pop
Regret,0,2,pop
Reik,46.41666667,24,pop
Rej3ctz,47,2,pop
Relient K,48.1,20,pop
Remi Wolf,73,2,pop
Remy Ma,59.77777778,9,pop
Remy Zero,47,4,pop
Renato Rascel,8.08,25,pop
Renato Zero,50,2,pop
Rene Froger,0,2,pop
Rene Liu,56,2,pop
Renee Olstead,31,4,pop
Renée Fleming,45,1,pop
Republica,46.5,4,pop
Rescue,6,2,pop
Reshma,28,2,pop
Reverend And The Makers,0,4,pop
Rex Orange County,69.72727273,22,pop
Reyli Barba,66.66666667,6,pop
Reynaldo Armas,45,2,pop
Rhye,64.5,4,pop
Ricardo Aguirre,39,2,pop
Ricardo Arjona,51.8255814,86,pop
Ricardo Fuentes,19.5,4,pop
Ricardo Montaner,45.48780488,41,pop
Riccardo Cocciante,51.75,8,pop
Ricchi E Poveri,40,2,pop
Rich Boy,52,3,pop
Rich Homie Quan,63.42857143,14,pop
Rich The Kid,37.85714286,14,pop
Richard Ashcroft,53,2,pop
Richard Hayman Symphony Orchestra,32,2,pop
Richard Marx,53.95238095,21,pop
Richie Jen,49,2,pop
Rick Astley,40.08695652,23,pop
Rick Price,57,2,pop
Rick Ross,60.77192982,57,pop
Rick Springfield,33.38888889,36,pop
Rickie Lee Jones,26.09756098,41,pop
Ricky Martin,53.55555556,45,pop
Ricky Montgomery,71.5,8,pop
Ricky Nelson,24.00653595,153,pop
Ricky Van Shelton,28.74193548,62,pop
Rico & Miella,19,1,pop
Right Said Fred,53.5,4,pop
Rihanna,64.62068966,145,pop
Rilo Kiley,46.5,12,pop
Rina Celi,0,4,pop
Rincon Morales,44,2,pop
Ringo Starr,35.73333333,30,pop
Rino Gaetano,51.33333333,6,pop
Rita Coolidge,43.66666667,12,pop
Rita Ora,65,4,pop
Ritchie,52.5,4,pop
Ritchie Valens,27.53424658,73,pop
Riton,33,1,pop
Ritt Momney,89,2,pop
Rittz,57.5,4,pop
Rivermaya,61,4,pop
Rixton,67.5,4,pop
Roachford,47,2,pop
Rob D.,0,3,pop
Rob Thomas,55.18181818,22,pop
Robbie Nevil,44,2,pop
Robbie Robb,40,2,pop
Robbie Williams,61,15,pop
Robert Palmer,37.51785714,56,pop
Roberto Luti,40,2,pop
Roberto Murolo,6.727272727,22,pop
Robin Gibb,38.55555556,18,pop
Robin Guthrie,39,2,pop
Robin S,52.33333333,6,pop
Robin Schulz,57.25,8,pop
Robin Thicke,44.375,16,pop
Robin Ward,17,2,pop
Robyn,52.4,10,pop
Roch Voisine,51,2,pop
Rocio Banquells,44.66666667,6,pop
Rockell,40.5,4,pop
Rocket From The Crypt,33,2,pop
Rockin' Sidney,27,2,pop
Rocko,57,2,pop
Rockpile,25.5,8,pop
Rocío Dúrcal,46.21495327,107,pop
Rodolfo Aicardi,21.33333333,3,pop
Roedelius,30.33333333,6,pop
Roger,39.45,20,pop
Rogue Wave,57,2,pop
Rokia Traoré,52,2,pop
Rolf Zuckowski,63,2,pop
Roman Alexander,68,2,pop
Roman Tam,31.16666667,6,pop
Romeo Void,38.66666667,6,pop
Romualdo Brito,29.33333333,3,pop
pop,62.5,4,pop
Ronan Keating,35.75,8,pop
Ronnie,0,2,pop
Ronnie Dunn,48,2,pop
Ronnie Lane,39,2,pop
Ronnie McDowell,33.66666667,6,pop
Ronnie Milsap,34.29113924,79,pop
Ronnie Spector,41,2,pop
Rooney,50,2,pop
Roop,0,1,pop
Roop Kumar Rathod,63,2,pop
Rosana,41.33333333,9,pop
Rosario,56.5,4,pop
Roscoe Dash,58.2,5,pop
Rose Sirintip,3,4,pop
Rosemary Clooney,21.18478261,92,pop
Ross Lynch,64.75,4,pop
Rotimi,75,1,pop
Route 94,70,1,pop
Roxette,49.33333333,42,pop
Roxy Music,37.84210526,114,pop
Roy Blair,62,2,pop
Roy Clark,22.77777778,18,pop
Roy Drusky,28,2,pop
Roy Orbison,19.03625378,331,pop
Roy Wood,38,1,pop
Roy Woods,65.33333333,3,pop
Royal & the Serpent,77,2,pop
RuPaul,55,6,pop
RubberBand,0,4,pop
Rubby Perez,52,2,pop
Rubby Pérez,37.6,10,pop
Ruchama Raz,32,2,pop
Rudimental,45.8,5,pop
Rudolf Cortés,0,2,pop
Rudy La Scala,38.8,10,pop
Ruel,69.5,8,pop
Ruelle,65,4,pop
Ruff Ryders,43.2,5,pop
Rufus,31.95,20,pop
Rufus Wainwright,38.66666667,6,pop
Ruined Conflict,10,2,pop
Running Touch,10,4,pop
Rupa,38.5,4,pop
Rupee,54,2,pop
Russ,67.96153846,26,pop
Russ Garcia,0,2,pop
Russ Garcia and His Orchestra,24,8,pop
Ruth B.,72.4,10,pop
Ryan,58.83333333,6,pop
Ryan Adams,52.66666667,12,pop
Ryan Cabrera,56.5,4,pop
Ryan Caraveo,55,2,pop
Ryan Hurd,72,2,pop
Ryan Lewis,66.75,4,pop
Ryan McCartan,58.14285714,7,pop
Ryan Oakes,59,2,pop
Ryan R,0,2,pop
Ryan Stevenson,58,1,pop
Ryn Weaver,70,2,pop
Ryos,0,3,pop
Rytmus,25,1,pop
RÜFÜS DU SOL,61.5,4,pop
Río Roma,50,2,pop
Róisín,58,1,pop
Róisín Murphy,59,2,pop
Röyksopp,30,2,pop
S Club 7,54,10,pop
S. Janaki,31.2,10,pop
S. Kiyotaka & Omega Tribe,34.66666667,30,pop
S.E.S.,43,2,pop
SALES,65.4,10,pop
SAYGRACE,72.66666667,3,pop
SBTRKT,58,1,pop
SEBASTIAN PAUL,66,2,pop
SECHSKIES,41,2,pop
SEVENTEEN,70,2,pop
SHAED,70.33333333,3,pop
SHAUN,75,1,pop
SHINHWA,54,2,pop
SHINee,40.18181818,11,pop
SHY Martin,36.5,4,pop
SIAMES,65,1,pop
SID,53.66666667,6,pop
SIVAN,21.33333333,6,pop
SIX60,70,2,pop
SKY WU,47,2,pop
SLANDER,67.25,4,pop
SPiCYSOL,12,2,pop
SR-71,50.5,4,pop
SS501,60,2,pop
ST,0.08333333333,12,pop
STRFKR,59.75,8,pop
SUPER JUNIOR,61,2,pop
SURF,0,48,pop
SWV,46.2195122,41,pop
SYML,61.42857143,7,pop
SZA,66.05970149,67,pop
Sabah,32.33333333,6,pop
Saber Rebai,49,2,pop
Sabrina,55,2,pop
Sabrina Carpenter,50.36842105,19,pop
Sabrina Claudio,64,3,pop
Sad Lovers & Giants,31.85714286,14,pop
Sade,49.5483871,124,pop
Sadhana Sargam,25,18,pop
SafetySuit,54,2,pop
Sage The Gemini,60.1,10,pop
Said the Sky,59,1,pop
Saint Etienne,44.33333333,6,pop
Saint Motel,59.66666667,12,pop
Saja,44,4,pop
Sakal,0,1,pop
Saleem Raza,0,1,pop
Salif Keita,3,2,pop
Sally Yeh,37.23076923,13,pop
Salma Agha,34,2,pop
Salserin,55,2,pop
Salt-N-Pepa,43.36666667,30,pop
Sam & Dave,31.29166667,48,pop
Sam Cooke,30.38,400,pop
Sam Feldt,53.71428571,7,pop
Sam Fischer,83,2,pop
Sam Hui,41.8,5,pop
Sam Hunt,60.1875,32,pop
Sam Smith,70.52083333,48,pop
Sam Tinnesz,70,3,pop
Samantha Fox,30.5,4,pop
Samantha Mumba,44,2,pop
Samira Said,38,2,pop
Sammi Cheng,49,2,pop
Sammi Smith,52,2,pop
Sammie,70,3,pop
Sammy Adams,65,2,pop
Sammy Johns,49,2,pop
Sammy Johnson,54,1,pop
San Holo,62,4,pop
Sanctus Real,53.5,4,pop
Sander van Doorn,8,2,pop
Sandie Shaw,40,8,pop
Sandra,53.66666667,12,pop
Sandro,40.35714286,28,pop
Sandro Cavazza,50.28571429,7,pop
Sandy Denny,30.5,4,pop
Sandy Lam,46.4,5,pop
Sandy Nelson,15.85714286,14,pop
Santiago Cruz,65,2,pop
Santigold,54,6,pop
Santo & Johnny,36.05882353,34,pop
Sanullim,28.5,4,pop
Saosin,50.33333333,12,pop
Sara,48,2,pop
Sara Bareilles,63.23529412,17,pop
Sara Kays,83,2,pop
Sarah Brightman,40.83870968,31,pop
Sarah Chen,44.6,5,pop
Sarah De Warren,25.11111111,18,pop
Sarah McLachlan,41.25,60,pop
Sardool Sikander,0,2,pop
Sash!,64.33333333,3,pop
Sasha,69,1,pop
Sasha Sloan,70,6,pop
Satellite Empire,3,1,pop
Satish,0,4,pop
Sattar,34,2,pop
Savage Garden,57.36363636,22,pop
Saves The Day,40,10,pop
Savoy Brown,27.33333333,18,pop
Saweetie,72.83333333,12,pop
Say Anything,50.5,8,pop
Sayed Mekawy,23,2,pop
ScHoolboy Q,62,31,pop
Scary Kids Scaring Kids,46.5,4,pop
Scatman John,57.66666667,6,pop
School Of Fish,45,2,pop
Scissor Sisters,53.66666667,6,pop
Scott McKenzie,52,4,pop
Scott Walker,30.64,50,pop
Scouting For Girls,67,2,pop
Screeching Weasel,37.33333333,6,pop
Scritti Politti,36,8,pop
Sea Wolf,50.5,4,pop
Seaforth,67,2,pop
Seafret,70.5,4,pop
Seals and Crofts,34.7,60,pop
Sean Finn,0,4,pop
Sean Kingston,61.75,20,pop
Sean Paul,52.10416667,48,pop
Sean Stemaly,67,2,pop
Seaweed,42,2,pop
Sebadoh,38,6,pop
Sebastian Ingrosso,66,1,pop
Sebastian Yatra,2.7,100,pop
Sebastien,3,1,pop
Sech,55.15,20,pop
Secondhand Serenade,63.5,4,pop
Secret Garden,52,14,pop
Secret Weapon,31.5,4,pop
Section 25,32,4,pop
Seeb,41.25,8,pop
Seiko Matsuda,35,2,pop
Sek Loso,1.571428571,7,pop
Selena,45.98734177,158,pop
Selena Gomez,65.86956522,46,pop
Selena Gomez & The Scene,54.55555556,18,pop
Selena y los Dinos,45.5,24,pop
Semiramis Pekkan,51,2,pop
Semisonic,52.2,10,pop
Senadee,0,5,pop
Sensato,62,1,pop
Senses Fail,49.71428571,14,pop
Sentidos Opuestos,56,8,pop
September,47.5,4,pop
Serena Isioma,78,2,pop
Serenata Guayanesa,26,2,pop
Serge Gainsbourg,32.11009174,109,pop
Serge Lama,31,2,pop
Serge Reggiani,47.33333333,6,pop
Sergio Dalma,51,2,pop
Sergio Denis,43,2,pop
Sergio Endrigo,28,2,pop
Sergio Facheli,35,4,pop
Sergio Vargas,43.86666667,15,pop
Servando & Florentino,49,2,pop
Set It Off,59.86666667,15,pop
Seven Lions,18.16666667,18,pop
Seven Mary Three,50.33333333,6,pop
Seven Sense,0,4,pop
Sevyn Streeter,72,1,pop
Sezen Aksu,56,10,pop
Sfera Ebbasta,1,1,pop
Shaan,54,1,pop
Shabnam,0,1,pop
Shaboozey,68,2,pop
Shaggy,48.18181818,22,pop
Shahram Shabpareh,31,2,pop
Shai,42.36363636,11,pop
Shaila,0,2,pop
Shaila Dúrcal,55,2,pop
Shaka Loveless,2,2,pop
Shakespears Sister,54,2,pop
Shakin' Stevens,49.875,16,pop
Shakira,61.13592233,103,pop
Shakka,63,2,pop
Shalom Hanoch,38.33333333,6,pop
Shamshad Begum,0.6731141199,517,pop
Shandi,38,4,pop
Shane 54,9.666666667,9,pop
Shania Twain,51.23913043,92,pop
Shanice,46.2,10,pop
Shankar,0,5,pop
Shankar Mahadevan,28.5,4,pop
Shankar-Ehsaan-Loy,58,3,pop
Sharma,0,1,pop
Sharon Van Etten,62,2,pop
Shatta Wale,1,2,pop
Shaun Cassidy,33,6,pop
Shawn Colvin,38,10,pop
Shawn Mendes,67.28888889,45,pop
Shawn Mullins,48.66666667,6,pop
Shawnna,51.33333333,6,pop
Shawty Lo,50,2,pop
She & Him,47.66666667,12,pop
Shed Seven,54,2,pop
Sheena Easton,44,28,pop
Sheena Ringo,59,2,pop
Sheila On 7,65,2,pop
Shelby Lynne,2,4,pop
Shelley FKA DRAM,61.33333333,3,pop
Shelley Fabares,18.16666667,12,pop
Shelly West,51,4,pop
Shelton Dunaway,11,2,pop
Sheppard,63,2,pop
Sheryl Crow,47.55102041,49,pop
Shigeru Suzuki,31,2,pop
Shilpa Rao,0,2,pop
Shin Hae Chul,36,2,pop
Shin Seung Hun,40,4,pop
Shiny Toy Guns,44,2,pop
Shirley Bassey,30.62962963,54,pop
Shirley Kwan,42,4,pop
Shizuka Kudo,36,6,pop
Shocking Blue,41.25,24,pop
Shoko Nakagawa,54,2,pop
Shonen Knife,39,2,pop
Shontelle,65,4,pop
Shop Boyz,53,4,pop
Showaddywaddy,48,2,pop
Showtek,57,2,pop
Shreya Ghoshal,45,1,pop
Shriekback,35,2,pop
Shula Chen,33,2,pop
Shwayze,54,2,pop
Shyne,52,2,pop
Si Zentner,10,10,pop
SiR,65,6,pop
Sia,56.04225352,71,pop
Sicko!,0,4,pop
Side A,54.66666667,6,pop
Sidewalk Prophets,50.5,4,pop
Sigala,29.83333333,6,pop
Sigur Rós,47.5,20,pop
Sik World,77,2,pop
Silk,45.375,16,pop
Silkk The Shocker,39.17391304,23,pop
Silver,45,4,pop
Silverchair,39.42307692,52,pop
Silverstein,51.75,8,pop
Silversun Pickups,56.33333333,6,pop
Simon Curtis,56.33333333,6,pop
Simone Cristicchi,1,2,pop
Simple Minds,44.31818182,44,pop
Simple Plan,57.25,8,pop
Simply Red,52.62962963,54,pop
Simón Díaz,38.47058824,17,pop
Sin Bandera,63.1,20,pop
Sinead Harnett,64,2,pop
Sinéad O'Connor,42.02564103,39,pop
Sio,0,4,pop
Siouxsie and the Banshees,35.74137931,116,pop
Sir Chloe,71.5,4,pop
Sir Sly,61,2,pop
Sisqo,52.25,12,pop
Sissel,27,2,pop
Sister Hazel,51,6,pop
Sister Sledge,47.21428571,28,pop
Sivan,9.333333333,6,pop
Siw Malmkvist,23,1,pop
Sixpence None The Richer,54.6,10,pop
Sj,1,1,pop
Skaldowie,53,2,pop
Skeeter Davis,33.2,10,pop
Skunk Anansie,34,2,pop
Sky Ferreira,52,2,pop
Skylar Grey,65.5,12,pop
Slade,47.3,20,pop
Sleater-Kinney,41.2,10,pop
Sleeping At Last,65.625,16,pop
Sleeping With Sirens,56.66666667,24,pop
Sleigh Bells,53,2,pop
Slim Thug,48.6875,16,pop
Slint,39.875,16,pop
Sloan,38,2,pop
Slow Magic,54,1,pop
Slowdive,40.65625,64,pop
Small Faces,19.22580645,62,pop
Smallpools,57,3,pop
Smash Mouth,52.5,24,pop
Smith,29,4,pop
Smog,46.66666667,6,pop
Smokey Robinson & The Miracles,30.8,100,pop
pop,37,4,pop
Snakehips,50,2,pop
Sneaky,52,2,pop
Sniff 'n' The Tears,49,2,pop
Snoop Dogg,50.80916031,131,pop
Snow Patrol,58.36363636,11,pop
SoMo,60.4,10,pop
Social Distortion,36.97368421,76,pop
Social House,73,5,pop
Sofia,56,2,pop
Sofia Carson,61,2,pop
Sofia Karlberg,66,2,pop
Soft Cell,31.88235294,34,pop
Solange,63.33333333,6,pop
Soliman,0.6666666667,3,pop
Solistiyhtye Suomi,40,2,pop
Something Corporate,47.33333333,6,pop
Son By Four,60.5,4,pop
SonReal,58,4,pop
Soni Pabla,1,2,pop
Sonic Youth,37.46666667,90,pop
Sonny & Cher,30.04166667,48,pop
Sonny & The Sunsets,53,2,pop
Sonny Bono,19,2,pop
Sons Of Maria,1,8,pop
Sonu Nigam,44.55555556,9,pop
Sophie B. Hawkins,52.66666667,6,pop
Sophie Barker,59.5,4,pop
Sophie Ellis-Bextor,28,4,pop
Sophie Zelmani,4.5,4,pop
Soraya,55,2,pop
Soul Asylum,47.83333333,12,pop
Soul For Real,51.28571429,7,pop
Soul Six,0,2,pop
Soulja Boy,60.5625,16,pop
Souly Had,65,2,pop
South Border,56,7,pop
Space,41.66666667,6,pop
Spacehog,61,2,pop
Spacemen 3,34.5,4,pop
Spandau Ballet,46.15384615,26,pop
Spanky & Our Gang,32.5,8,pop
Sparklehorse,44.4,5,pop
Sparks,31.82857143,35,pop
Spencer & Hill,0,6,pop
Spice Girls,49.3,40,pop
Spin Doctors,46.22222222,18,pop
Spiral Starecase,45,2,pop
Spiritualized,46,8,pop
Spoon,51.8,10,pop
Sports,62,2,pop
Spose,49,2,pop
Squeeze,36.13043478,46,pop
Srinivas,11,4,pop
St. John,7,1,pop
St. Lucia,56,2,pop
St. Lunatics,44,2,pop
St. Vincent,63,4,pop
Stacie Orrico,55,4,pop
Stacy Barthe,62,2,pop
Stampeders,52,2,pop
Starley,63,1,pop
Stars Of The Lid,50,2,pop
Stars in Coma,0,48,pop
Starship,45.88888889,18,pop
Stat Quo,54,1,pop
Status Quo,39.33333333,6,pop
Stave,22,2,pop
StayLoose,64,1,pop
Stealers Wheel,49.8,10,pop
Steeleye Span,35.66666667,12,pop
Stefanie Sun,27,9,pop
Stein Ingebrigtsen,28,2,pop
Steklo,0,1,pop
Stelios Kazantzidis,1.743902439,82,pop
Stellar,78,2,pop
Stephen Bishop,40.75,16,pop
Stephen Speaks,64,6,pop
Stereolab,41.64285714,28,pop
Stereophonics,66,6,pop
Steve Angello,47,1,pop
Steve Aoki,37.85,20,pop
Steve Brian,4.944444444,18,pop
Steve Harley,22.58333333,12,pop
Steve Harley & Cockney Rebel,24.38461538,26,pop
Steve Lawrence,24.23076923,13,pop
Steve Stevens,45.5,4,pop
Steve Winwood,38.11764706,51,pop
Still Corners,61,2,pop
Still Woozy,68.76923077,13,pop
Sting,36.18461538,130,pop
Stiv Bators,25,2,pop
Stone Temple Pilots,45.64444444,90,pop
Stonewall Jackson,19.57894737,38,pop
Story Of The Year,28.25,16,pop
Stratos Dionisiou,32.5,4,pop
Strawberry Alarm Clock,28.69230769,26,pop
Strawberry Guy,70,2,pop
Strawberry Switchblade,29,24,pop
Strawbs,35.5,8,pop
Stray Kids,76,4,pop
Stroke 9,42,2,pop
Stromae,56.75,8,pop
Styles,41,1,pop
Styles P,51.46153846,13,pop
Sub Urban,75.33333333,3,pop
Sue Thompson,14.66666667,6,pop
Suer Thanapon,3,4,pop
Sufjan Stevens,55.93333333,30,pop
Sugababes,34,4,pop
Sugar Ray,51.23076923,26,pop
Sugarcult,49.6,10,pop
Sujatha,51,1,pop
Sukhwinder Singh,50.5,2,pop
Sukrit Wisetkaew,1.142857143,14,pop
Sultan + Shepard,10.75,8,pop
Sum 41,53.83333333,36,pop
Summer Walker,69.7,20,pop
Sun,36.5,4,pop
Sun Kil Moon,45,2,pop
Sunidhi Chauhan,34.2,5,pop
Sunshine,7,2,pop
Sunshine Anderson,54,2,pop
Superchunk,32.33333333,6,pop
Superdrag,41,2,pop
Supergrass,42.75,8,pop
Supersub,0,2,pop
Sure Sure,63,2,pop
Surf Curse,65.33333333,6,pop
Surface,34.54545455,22,pop
Surfaces,74,6,pop
Surjit Khan,0,2,pop
Susanna Kwan,32,2,pop
Susie,0,2,pop
Susie Suh,54,2,pop
Susumu Yokota,45,2,pop
Suzanne Vega,39.89473684,19,pop
Suzi Quatro,46.10526316,19,pop
Sven Kuhlmann,0,4,pop
Sven-Bertil Taube,10.6,10,pop
Swae Lee,51.45454545,33,pop
Swan D,0,20,pop
